id,name,yomi,former_shrine_rank,shikinaisha_type,ichinomiya_name,province,county,prefecture,city,address,lat,lng,gmap_url,main_god_ids,sub_god_ids,description,source_key,source_id,db_tier
T2M54001,久津八幡宮,くづはちまんぐう,県社,,,,,岐阜県,,岐阜県下呂市萩原町上呂,35.8874939,137.2123050,"https://maps.google.com/?q=35.8874939,137.2123050",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54001,2
T2M53995,伊冨岐神社,いぶきじんじゃ,県社,式内社,,,,岐阜県,,岐阜県不破郡垂井町伊吹,35.3769261,136.4949431,"https://maps.google.com/?q=35.3769261,136.4949431",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53995,2
T2M53526,伊奈波神社,いなばじんじゃ,国幣小社,式内社,,,,岐阜県,,岐阜県岐阜市伊奈波通,35.4272503,136.7705181,"https://maps.google.com/?q=35.4272503,136.7705181",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53526,2
T2M53989,八幡神社,はちまんじんじゃ,県社,,,,,岐阜県,,岐阜県大垣市西外側町,35.3642431,136.6128150,"https://maps.google.com/?q=35.3642431,136.6128150",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53989,2
T2M54010,八幡神社,はちまんじんじゃ,県社,,,,,岐阜県,,岐阜県土岐市妻木町,35.3039189,137.1950550,"https://maps.google.com/?q=35.3039189,137.1950550",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54010,2
T2M54000,加納天満宮,かのうてんまんぐう,県社,,,,,岐阜県,,岐阜県岐阜市加納天神町,35.4071769,136.7586411,"https://maps.google.com/?q=35.4071769,136.7586411",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54000,2
T2M53392,南宮大社,なんぐうたいしゃ,国幣大社,式内社,,,,岐阜県,,岐阜県不破郡垂井町宮代,35.3605667,136.5253833,"https://maps.google.com/?q=35.3605667,136.5253833",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53392,2
T2M53996,大山白山神社,おおやまはくさんじんじゃ,県社,,,,,岐阜県,,岐阜県加茂郡白川町水戸野,35.6195481,137.2277781,"https://maps.google.com/?q=35.6195481,137.2277781",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53996,2
T2M54006,大津神社,おおつじんじゃ,県社,式内社,,,,岐阜県,,岐阜県飛騨市神岡町船津,36.3345261,137.2944150,"https://maps.google.com/?q=36.3345261,137.2944150",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54006,2
T2M53994,常葉神社,ときわじんじゃ,県社,,,,,岐阜県,,岐阜県大垣市郭町,35.3625611,136.6152561,"https://maps.google.com/?q=35.3625611,136.6152561",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53994,2
T2M54002,恵那神社,えなじんじゃ,県社,式内社,,,,岐阜県,,岐阜県中津川市中津川,35.4433411,137.5337250,"https://maps.google.com/?q=35.4433411,137.5337250",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54002,2
T2M53993,日吉神社,ひよしじんじゃ,県社,,,,,岐阜県,,岐阜県安八郡神戸町神戸,35.4251611,136.6043450,"https://maps.google.com/?q=35.4251611,136.6043450",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53993,2
T2M54008,櫻山八幡宮,さくらやまはちまんぐう,県社,,,,,岐阜県,,岐阜県高山市桜町,36.1481761,137.2607939,"https://maps.google.com/?q=36.1481761,137.2607939",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54008,2
T2M53998,武芸八幡宮,むげはちまんぐう,県社,,,,,岐阜県,,岐阜県関市武芸川町八幡,35.5420311,136.8508131,"https://maps.google.com/?q=35.5420311,136.8508131",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53998,2
T2M54004,気多若宮神社,けたわかみやじんじゃ,県社,,,,,岐阜県,,岐阜県飛騨市古川町上気多,36.2393731,137.1977139,"https://maps.google.com/?q=36.2393731,137.1977139",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54004,2
T2M53990,洲原神社,すはらじんじゃ,県社,,,,,岐阜県,,岐阜県美濃市須原,35.5924500,136.9485661,"https://maps.google.com/?q=35.5924500,136.9485661",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53990,2
T2M53997,白山中居神社,はくさんちゅうきょじんじゃ,県社,,,,,岐阜県,,岐阜県郡上市白鳥町石徹白,35.9920769,136.7686619,"https://maps.google.com/?q=35.9920769,136.7686619",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53997,2
T2M53992,白山神社,はくさんじんじゃ,県社,,,,,岐阜県,,岐阜県郡上郡白鳥町長滝,35.9207194,136.8307000,"https://maps.google.com/?q=35.9207194,136.8307000",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53992,2
T2M54003,荒城神社,あらきじんじゃ,県社,式内社,,,,岐阜県,,岐阜県高山市国府町宮地,36.2187989,137.2594900,"https://maps.google.com/?q=36.2187989,137.2594900",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54003,2
T2M53999,護山神社,もりやまじんじゃ,県社,,,,,岐阜県,,岐阜県中津川市付知町,35.6798250,137.4127411,"https://maps.google.com/?q=35.6798250,137.4127411",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53999,2
T2M54005,金神社,こがねじんじゃ,県社,,,,,岐阜県,,岐阜県岐阜市金町,35.4165619,136.7574719,"https://maps.google.com/?q=35.4165619,136.7574719",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54005,2
T2M53432,飛騨一宮水無神社,ひだいちのみやみなしじんじゃ,国幣小社,式内社,,,,岐阜県,,岐阜県高山市一之宮町,36.0853139,137.2517472,"https://maps.google.com/?q=36.0853139,137.2517472",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53432,2
T2M54007,飛騨山王宮日枝神社,ひださんのうぐうひえいじんじゃ,県社,,,,,岐阜県,,岐阜県高山市城山,36.1330939,137.2612869,"https://maps.google.com/?q=36.1330939,137.2612869",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54007,2
T2M53991,飛騨総社,ひだそうしゃ,県社,,,,,岐阜県,,岐阜県高山市神田町,36.1481681,137.2543269,"https://maps.google.com/?q=36.1481681,137.2543269",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53991,2
T2M54408,三勲神社（玉井宮境内社）,さんくんじんじゃ（たまいぐうけいだいしゃ）,県社,,,,,岡山県,,岡山県岡山市中区東山,34.6562472,133.9456917,"https://maps.google.com/?q=34.6562472,133.9456917",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54408,2
T2M53411,中山神社,なかやまじんじゃ,国幣中社,式内社,,,,岡山県,,岡山県津山市一宮,35.1002250,133.9779056,"https://maps.google.com/?q=35.1002250,133.9779056",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53411,2
T2M54422,今村宮,いまむらぐう,県社,,,,,岡山県,,岡山県岡山市北区今,34.6453139,133.8943278,"https://maps.google.com/?q=34.6453139,133.8943278",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54422,2
T2M54420,伊勢神社,いせじんじゃ,県社,式内社,,,,岡山県,,岡山県岡山市北区番町,34.6746556,133.9293361,"https://maps.google.com/?q=34.6746556,133.9293361",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54420,2
T2M54410,作楽神社,さくらじんじゃ,県社,,,,,岡山県,,岡山県津山市神戸,35.0621722,133.9431556,"https://maps.google.com/?q=35.0621722,133.9431556",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54410,2
T2M54405,備中國總社,びっちゅうのくにそうじゃ,県社,式内社,,,,岡山県,,岡山県総社市総社,34.6769833,133.7538500,"https://maps.google.com/?q=34.6769833,133.7538500",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54405,2
T2M54423,八幡神社,はちまんじんじゃ,県社,,,,,岡山県,,岡山県高梁市和田町,34.7939194,133.6208361,"https://maps.google.com/?q=34.7939194,133.6208361",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54423,2
T2M54427,八重籬神社,やえがきじんじゃ,県社,,,,,岡山県,,岡山県高梁市内山下,34.8044908,133.6167461,"https://maps.google.com/?q=34.8044908,133.6167461",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54427,2
T2M54432,吉川八幡宮,よしかわはちまんぐう,県社,,,,,岡山県,,岡山県加賀郡吉備中央町吉川,34.8196833,133.7515528,"https://maps.google.com/?q=34.8196833,133.7515528",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54432,2
T2M54428,和氣神社,わけじんじゃ,県社,,,,,岡山県,,岡山県和気郡和気町藤野,34.8203333,134.1756389,"https://maps.google.com/?q=34.8203333,134.1756389",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54428,2
T2M54424,大隅神社,おおすみじんじゃ,県社,,,,,岡山県,,岡山県津山市上之町,35.0648611,134.0154139,"https://maps.google.com/?q=35.0648611,134.0154139",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54424,2
T2M54414,天石門別神社,あめのいわとわけじんじゃ,県社,式内社,,,,岡山県,,岡山県美作市滝宮,34.9322500,134.2043111,"https://maps.google.com/?q=34.9322500,134.2043111",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54414,2
T2M53412,安仁神社,あにじんじゃ,国幣中社,式内社,,,,岡山県,,岡山県岡山市東区西大寺一宮,34.6102444,134.0959806,"https://maps.google.com/?q=34.6102444,134.0959806",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53412,2
T2M54419,宗形神社,むなかたじんじゃ,県社,式内社,,,,岡山県,,岡山県赤磐市是里,34.9313556,134.0494222,"https://maps.google.com/?q=34.9313556,134.0494222",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54419,2
T2M54407,岡山神社,おかやまじんじゃ,県社,,,,,岡山県,,岡山県岡山市北区石関町,34.6677028,133.9313667,"https://maps.google.com/?q=34.6677028,133.9313667",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54407,2
T2M54417,形部神社・佐波良神社,かたべじんじゃ・さわらじんじゃ,県社,式内社,,,,岡山県,,岡山県真庭市社,35.1823833,133.7602444,"https://maps.google.com/?q=35.1823833,133.7602444",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54417,2
T2M54429,御鴨神社,みかもじんじゃ,県社,,,,,岡山県,,岡山県真庭郡新庄村,35.1924639,133.5693500,"https://maps.google.com/?q=35.1924639,133.5693500",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54429,2
T2M54406,徳守神社,とくもりじんじゃ,県社,,,,,岡山県,,岡山県津山市宮脇町,35.0602444,133.9952389,"https://maps.google.com/?q=35.0602444,133.9952389",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54406,2
T2M54412,志呂神社,しろじんじゃ,県社,,,,,岡山県,,岡山県岡山市北区建部町下神目,34.8935333,133.9170917,"https://maps.google.com/?q=34.8935333,133.9170917",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54412,2
T2M54434,日咩坂鐘乳穴神社,ひめさかかなちあなじんじゃ,県社,式内社,,,,岡山県,,岡山県新見市豊永赤馬,34.9817167,133.6045333,"https://maps.google.com/?q=34.9817167,133.6045333",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54434,2
T2M54421,春日神社,かすがじんじゃ,県社,,,,,岡山県,,岡山県岡山市北区七日市西町,34.6415778,133.9306333,"https://maps.google.com/?q=34.6415778,133.9306333",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54421,2
T2M54435,木山神社,きやまじんじゃ,県社,,,,,岡山県,,岡山県真庭市木山,35.0168194,133.7224778,"https://maps.google.com/?q=35.0168194,133.7224778",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54435,2
T2M54430,沖田神社,おきたじんじゃ,県社,,,,,岡山県,,岡山県岡山市中区沖元,34.6378167,133.9830306,"https://maps.google.com/?q=34.6378167,133.9830306",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54430,2
T2M54436,牛窓神社,うしまどじんじゃ,県社,,,,,岡山県,,岡山県瀬戸内市牛窓町牛窓,34.6227917,134.1724417,"https://maps.google.com/?q=34.6227917,134.1724417",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54436,2
T2M54426,玉井宮・東照宮,たまいぐう・とうしょうぐう,県社,,,,,岡山県,,岡山県岡山市中区東山,34.6562472,133.9456917,"https://maps.google.com/?q=34.6562472,133.9456917",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54426,2
T2M54416,由加神社,ゆがじんじゃ,県社,,,,,岡山県,,岡山県倉敷市児島由加,34.5058250,133.8510861,"https://maps.google.com/?q=34.5058250,133.8510861",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54416,2
T2M54418,皷神社,つづみじんじゃ,県社,式内社,,,,岡山県,,岡山県岡山市北区上高田,34.7764167,133.8275444,"https://maps.google.com/?q=34.7764167,133.8275444",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54418,2
T2M54438,穴門山神社,あなとやまじんじゃ,県社,式内社,,,,岡山県,,岡山県高梁市川上町高山市,34.7440167,133.3921083,"https://maps.google.com/?q=34.7440167,133.3921083",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54438,2
T2M54415,総社,そうしゃ,県社,,,,,岡山県,,岡山県津山市総社,35.0740806,133.9944861,"https://maps.google.com/?q=35.0740806,133.9944861",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54415,2
T2M54431,諾神社,なぎじんじゃ,県社,,,,,岡山県,,岡山県勝田郡奈義町成松,35.1298778,134.1821278,"https://maps.google.com/?q=35.1298778,134.1821278",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54431,2
T2M54425,貴布禰神社,きふねじんじゃ,県社,,,,,岡山県,,岡山県津山市桑上,35.0274889,133.9141111,"https://maps.google.com/?q=35.0274889,133.9141111",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54425,2
T2M54411,足髙神社,あしたかじんじゃ,県社,式内社,,,,岡山県,,岡山県倉敷市笹沖,34.5774028,133.7644750,"https://maps.google.com/?q=34.5774028,133.7644750",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54411,2
T2M54409,閑谷神社,しずたにじんじゃ,県社,,,,,岡山県,,岡山県備前市閑谷,34.7966000,134.2203417,"https://maps.google.com/?q=34.7966000,134.2203417",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54409,2
T2M54437,阿智神社,あちじんじゃ,県社,,,,,岡山県,,岡山県倉敷市本町,34.5974472,133.7735056,"https://maps.google.com/?q=34.5974472,133.7735056",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54437,2
T2M54433,高田神社,たかたじんじゃ,県社,,,,,岡山県,,岡山県真庭市勝山,35.0849639,133.6949111,"https://maps.google.com/?q=35.0849639,133.6949111",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54433,2
T2M54413,高野神社,たかのじんじゃ,県社,式内社,,,,岡山県,,岡山県津山市高野本郷,35.0591500,133.9644389,"https://maps.google.com/?q=35.0591500,133.9644389",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54413,2
T2M54439,鴻八幡宮,こうはちまんぐう,県社,,,,,岡山県,,岡山県倉敷市児島下の町,34.4772972,133.8278250,"https://maps.google.com/?q=34.4772972,133.8278250",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54439,2
T2M53605,呑香稲荷神社,とんこういなりじんじゃ,県社,,,,,岩手県,,岩手県二戸市福岡字松の丸,40.2667211,141.2994039,"https://maps.google.com/?q=40.2667211,141.2994039",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53605,2
T2M53602,室根神社,むろねじんじゃ,県社,,,,,岩手県,,岩手県一関市室根町折壁字室根山,38.9439294,141.4517533,"https://maps.google.com/?q=38.9439294,141.4517533",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53602,2
T2M53600,岩手山神社,いわてさんじんじゃ,県社,,,,,岩手県,,岩手県岩手郡滝沢村柳沢,39.8123622,141.0696164,"https://maps.google.com/?q=39.8123622,141.0696164",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53600,2
T2M53601,志和稲荷神社,しわいなりじんじゃ,県社,,,,,岩手県,,岩手県紫波郡紫波町升沢字前平,39.5591017,141.0779500,"https://maps.google.com/?q=39.5591017,141.0779500",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53601,2
T2M53606,志賀理和氣神社,しがりわけじんじゃ,県社,式内社,,,,岩手県,,岩手県紫波郡紫波町桜町字本町川原,39.5472972,141.1744667,"https://maps.google.com/?q=39.5472972,141.1744667",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53606,2
T2M53603,早池峰神社,はやちねじんじゃ,県社,,,,,岩手県,,岩手県花巻市大迫町内川目第一地割,39.5321103,141.4171528,"https://maps.google.com/?q=39.5321103,141.4171528",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53603,2
T2M53598,櫻山神社,さくらやまじんじゃ,県社,,,,,岩手県,,岩手県盛岡市内丸,39.7016397,141.1517350,"https://maps.google.com/?q=39.7016397,141.1517350",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53598,2
T2M53597,盛岡八幡宮,もりおかはちまんぐう,県社,,,,,岩手県,,岩手県盛岡市八幡町,39.6954217,141.1637486,"https://maps.google.com/?q=39.6954217,141.1637486",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53597,2
T2M53599,配志和神社,はいしわじんじゃ,県社,式内社,,,,岩手県,,岩手県一関市山目字舘,38.9430386,141.1229897,"https://maps.google.com/?q=38.9430386,141.1229897",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53599,2
T2M53604,鎮守府八幡神社,ちんじゅふはちまんじんじゃ,県社,,,,,岩手県,,岩手県奥州市水沢区佐倉河字宮の内,39.1843750,141.1372350,"https://maps.google.com/?q=39.1843750,141.1372350",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53604,2
T2M53433,駒形神社,こまがたじんじゃ,国幣小社,式内社,,,,岩手県,,岩手県奥州市水沢区中上野町,39.1363833,141.1380194,"https://maps.google.com/?q=39.1363833,141.1380194",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53433,2
T2M54378,井戸神社,いどじんじゃ,県社,,,,,島根県,,島根県大田市大森町,35.1199222,132.4482111,"https://maps.google.com/?q=35.1199222,132.4482111",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54378,2
T2M54385,伊奈西波岐神社,いなせはぎじんじゃ,県社,,,,,島根県,,島根県出雲市大社町鷺浦,35.4392889,132.6866278,"https://maps.google.com/?q=35.4392889,132.6866278",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54385,2
T2M53523,佐太神社,さだじんじゃ,国幣小社,式内社,,,,島根県,,島根県松江市鹿島町佐陀宮内,35.5089808,133.0065581,"https://maps.google.com/?q=35.5089808,133.0065581",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53523,2
T2M54384,八重垣神社,やえがきじんじゃ,県社,式内社,,,,島根県,,島根県松江市佐草町,35.4290361,133.0737444,"https://maps.google.com/?q=35.4290361,133.0737444",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54384,2
T2M54388,六所神社,ろくしょじんじゃ,県社,,,,,島根県,,島根県松江市大草町,35.4271917,133.1042222,"https://maps.google.com/?q=35.4271917,133.1042222",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54388,2
T2M54392,内神社,うちじんじゃ,県社,式内社,,,,島根県,,島根県松江市大垣町,35.4895917,132.9309028,"https://maps.google.com/?q=35.4895917,132.9309028",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54392,2
T2M54367,城上神社,きがみじんじゃ,県社,式内社,,,,島根県,,島根県大田市大森町,35.1237639,132.4500239,"https://maps.google.com/?q=35.1237639,132.4500239",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54367,2
T2M54403,多倍神社,たべじんじゃ,県社,式内社,,,,島根県,,島根県出雲市佐田町反辺,35.2400611,132.7111250,"https://maps.google.com/?q=35.2400611,132.7111250",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54403,2
T2M54368,多鳩神社,たはとじんじゃ,県社,式内社,,,,島根県,,島根県江津市二宮町神主,34.9696000,132.2012944,"https://maps.google.com/?q=34.9696000,132.2012944",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54368,2
T2M54372,大祭天石門彦神社,おおまつりあめのいわとひこじんじゃ,県社,式内社,,,,島根県,,島根県浜田市黒川,34.8941472,132.1042194,"https://maps.google.com/?q=34.8941472,132.1042194",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54372,2
T2M54401,天健金草神社,あまたけかなかやじんじゃ,県社,式内社,,,,島根県,,島根県隠岐郡隠岐の島町都万,36.2052361,133.2310167,"https://maps.google.com/?q=36.2052361,133.2310167",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54401,2
T2M54369,天豊足柄姫命神社,あめとよたらしがらひめのみことじんじゃ,県社,式内社,,,,島根県,,島根県浜田市殿町,34.9005972,132.0787306,"https://maps.google.com/?q=34.9005972,132.0787306",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54369,2
T2M54381,宇美神社,うみじんじゃ,県社,式内社,,,,島根県,,島根県平田市平田町,35.4366972,132.8188056,"https://maps.google.com/?q=35.4366972,132.8188056",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54381,2
T2M54391,富田八幡宮,とだはちまんぐう,県社,式内社,,,,島根県,,島根県安来市広瀬町広瀬,35.3612250,133.1699889,"https://maps.google.com/?q=35.3612250,133.1699889",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54391,2
T2M54398,市木神社,いちきじんじゃ,県社,,,,,島根県,,島根県浜田市旭町市木,34.8426561,132.3879639,"https://maps.google.com/?q=34.8426561,132.3879639",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54398,2
T2M54394,平濱八幡宮,ひらはまはちまんぐう,県社,,,,,島根県,,島根県松江市八幡町,35.4416750,133.1167722,"https://maps.google.com/?q=35.4416750,133.1167722",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54394,2
T2M54390,揖夜神社,いやじんじゃ,県社,式内社,,,,島根県,,島根県松江市東出雲町揖屋,35.4307083,133.1539639,"https://maps.google.com/?q=35.4307083,133.1539639",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54390,2
T2M53438,日御碕神社,ひのみさきじんじゃ,国幣小社,式内社,,,,島根県,,島根県出雲市大社町日御碕,35.4295472,132.6295694,"https://maps.google.com/?q=35.4295472,132.6295694",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53438,2
T2M54395,朝山神社,あさやまじんじゃ,県社,式内社,,,,島根県,,島根県出雲市所原町,35.3192500,132.7728111,"https://maps.google.com/?q=35.3192500,132.7728111",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54395,2
T2M54373,松江神社,まつえじんじゃ,県社,,,,,島根県,,島根県松江市殿町,35.4738917,133.0503472,"https://maps.google.com/?q=35.4738917,133.0503472",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54373,2
T2M54399,染羽天石勝神社,そめはあめのいわかつじんじゃ,県社,式内社,,,,島根県,,島根県益田市染羽町,34.6802583,131.8609611,"https://maps.google.com/?q=34.6802583,131.8609611",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54399,2
T2M54370,柿本神社,かきもとじんじゃ,県社,,,,,島根県,,島根県益田市高津町,34.6776111,131.8202833,"https://maps.google.com/?q=34.6776111,131.8202833",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54370,2
T2M54402,櫛代賀姫神社,くしろかひめじんじゃ,県社,式内社,,,,島根県,,島根県益田市久城町,34.7012333,131.8399972,"https://maps.google.com/?q=34.7012333,131.8399972",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54402,2
T2M54397,比布智神社,ひふちじんじゃ,県社,式内社,,,,島根県,,島根県出雲市下古志町,35.3345528,132.7289278,"https://maps.google.com/?q=35.3345528,132.7289278",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54397,2
T2M53409,水若酢神社,みずわかすじんじゃ,国幣中社,式内社,,,,島根県,,島根県隠岐郡隠岐の島町郡,36.2800389,133.2488889,"https://maps.google.com/?q=36.2800389,133.2488889",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53409,2
T2M54380,焼火神社,たくひじんじゃ,県社,,,,,島根県,,島根県隠岐郡西ノ島町美田,36.0733500,133.0286194,"https://maps.google.com/?q=36.0733500,133.0286194",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54380,2
T2M53408,熊野大社,くまのたいしゃ,国幣大社,式内社,,,,島根県,,島根県松江市八雲町熊野,35.3734333,133.0705472,"https://maps.google.com/?q=35.3734333,133.0705472",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,53408,2
T2M54393,玉作湯神社,たまづくりゆじんじゃ,県社,式内社,,,,島根県,,島根県松江市玉湯町玉造,35.4136778,133.0116639,"https://maps.google.com/?q=35.4136778,133.0116639",,,國學院大學「神道・神社史料集成（現代）」収録社。,KOKUGAKUIN_MODERN,54393,2
